,Valeur fonciere,Nombre pieces principales,Surface reelle bati
1138157,131960.0,2.0,45.0
1138165,216500.0,3.0,62.0
1138167,85000.0,1.0,14.0
1138181,122000.0,2.0,49.0
1138193,354430.0,3.0,81.0
1138205,233700.0,5.0,76.0
1138216,56124.0,1.0,36.0
1138270,133000.0,4.0,68.0
1138273,112000.0,1.0,23.0
1138274,135000.0,2.0,37.0
1138280,321500.0,3.0,67.0
1138284,412800.0,3.0,84.0
1138287,412800.0,4.0,104.0
1138290,155000.0,3.0,63.0
1138306,197200.0,4.0,93.0
1138319,144300.0,1.0,37.0
1138331,135000.0,3.0,55.0
1138336,205000.0,3.0,54.0
1138350,228300.0,2.0,46.0
1138354,64000.0,2.0,22.0
1138356,130000.0,1.0,30.0
1138368,220000.0,2.0,43.0
1138372,319000.0,3.0,75.0
1138378,113000.0,2.0,33.0
1138382,127110.0,2.0,45.0
1138399,94000.0,1.0,25.0
1138400,98900.0,2.0,47.0
1138408,95000.0,2.0,34.0
1138411,274050.0,3.0,65.0
1138416,333000.0,3.0,71.0
1138418,139900.0,2.0,38.0
1138422,80000.0,2.0,56.0
1138430,142900.0,3.0,61.0
1138433,414130.0,4.0,79.0
1138444,334400.0,3.0,59.0
1138468,175000.0,3.0,55.0
1138471,135000.0,3.0,66.0
1138474,470000.0,5.0,99.0
1138487,87000.0,1.0,22.0
1138500,80361.0,3.0,70.0
1138516,180000.0,3.0,62.0
1138535,225000.0,3.0,65.0
1138536,243850.0,4.0,74.0
1138542,90000.0,5.0,93.0
1138545,483500.0,1.0,4.0
1138550,77670.0,1.0,23.0
1138552,213000.0,3.0,64.0
1138553,213000.0,3.0,59.0
1138555,185000.0,3.0,72.0
1138581,400000.0,4.0,97.0
1138591,177420.0,2.0,40.0
1138597,710000.0,4.0,121.0
1138601,710000.0,4.0,121.0
1138605,89500.0,3.0,66.0
1138608,130000.0,2.0,33.0
1138634,275000.0,2.0,40.0
1138637,100405.0,4.0,71.0
1138647,143000.0,1.0,23.0
1138661,38000.0,1.0,27.0
1138664,106000.0,4.0,74.0
1138667,105000.0,2.0,55.0
1138668,309600.0,3.0,76.0
1138675,101370.0,1.0,22.0
1138679,69500.0,3.0,53.0
1138684,355000.0,4.0,80.0
1138702,88000.0,1.0,21.0
1138704,172532.0,3.0,64.0
1138706,180000.0,3.0,56.0
1138708,125000.0,4.0,80.0
1138710,204000.0,4.0,84.0
1138720,157500.0,2.0,43.0
1138722,60000.0,3.0,53.0
1138730,160550.0,3.0,75.0
1138735,52900.0,2.0,36.0
1138737,216000.0,3.0,64.0
1138738,81000.0,1.0,19.0
1138751,78395.13,1.0,19.0
1138752,134000.0,3.0,52.0
1138756,127750.0,1.0,28.0
1138759,67600.0,1.0,26.0
1138767,107330.0,3.0,57.0
1138771,169000.0,2.0,43.0
1138775,93000.0,1.0,25.0
1138776,157170.0,3.0,60.0
1138779,570000.0,6.0,114.0
1138782,606000.0,6.0,150.0
1138783,120000.0,2.0,30.0
1138785,118000.0,2.0,45.0
1138803,117810.0,2.0,48.0
1138810,217100.0,5.0,90.0
1138825,591340.0,4.0,153.0
1138827,195217.0,4.0,86.0
1138832,237500.0,2.0,51.0
1138844,132000.0,3.0,58.0
1138848,227400.0,2.0,44.0
1138853,89000.0,1.0,29.0
1138858,253000.0,2.0,50.0
1138861,148000.0,3.0,68.0
1138863,69000.0,1.0,22.0
1138869,168450.0,4.0,84.0
1138888,108500.0,2.0,38.0
1138904,171313.0,3.0,72.0
1138907,107000.0,1.0,25.0
1138909,189630.0,4.0,68.0
1138911,110000.0,3.0,61.0
1138918,215000.0,3.0,64.0
1138920,165500.0,3.0,75.0
1138931,160000.0,3.0,65.0
1138943,137395.0,3.0,53.0
1138951,348000.0,4.0,85.0
1138952,207500.0,3.0,59.0
1138956,187000.0,4.0,78.0
1138959,175000.0,4.0,80.0
1138963,125000.0,2.0,33.0
1138973,100000.0,1.0,31.0
1138974,272512.0,4.0,106.0
1138981,100000.0,2.0,32.0
1138984,132000.0,3.0,70.0
1138987,370000.0,3.0,86.0
1138989,79130.0,1.0,16.0
1139021,166400.0,2.0,30.0
1139025,230500.0,3.0,95.0
1139028,164340.0,3.0,63.0
1139033,137700.0,2.0,49.0
1139057,105000.0,1.0,28.0
1139069,1010000.0,1.0,29.0
1139070,1010000.0,2.0,40.0
1139071,1010000.0,1.0,35.0
1139075,1010000.0,3.0,57.0
1139076,1010000.0,1.0,29.0
1139077,1010000.0,1.0,28.0
1139078,225170.0,3.0,63.0
1139203,158050.0,1.0,39.0
1139206,115000.0,2.0,55.0
1139208,309950.0,3.0,66.0
1139219,101500.0,2.0,38.0
1139226,150000.0,2.0,43.0
1139235,87400.0,1.0,20.0
1139250,170000.0,3.0,59.0
1139251,238000.0,3.0,53.0
1139258,77900.0,3.0,77.0
1139306,266000.0,2.0,55.0
1139325,100000.0,2.0,44.0
1139327,130400.0,1.0,22.0
1139329,476500.0,5.0,107.0
1139337,79650.0,2.0,25.0
1139342,499805.0,4.0,113.0
1139343,182350.0,2.0,42.0
1139347,205000.0,2.0,51.0
1139384,1500000.0,4.0,44.0
1139385,1500000.0,4.0,80.0
1139386,1500000.0,2.0,44.0
1139387,1500000.0,4.0,80.0
1139388,1500000.0,2.0,44.0
1139389,1500000.0,2.0,44.0
1139390,1500000.0,2.0,45.0
1139391,1500000.0,4.0,80.0
1139400,265000.0,4.0,97.0
1139407,114000.0,2.0,31.0
1139408,114900.0,1.0,24.0
1139428,102300.0,2.0,41.0
1139436,131500.0,2.0,46.0
1139442,239000.0,2.0,51.0
1139445,534500.0,4.0,105.0
1139453,77401.0,2.0,56.0
1139457,163000.0,3.0,50.0
1139468,359000.0,5.0,115.0
1139471,273600.0,4.0,92.0
1139476,486700.0,1.0,71.0
1139478,264500.0,3.0,96.0
1139482,332000.0,4.0,74.0
1139487,86000.0,4.0,69.0
1139489,233242.0,2.0,48.0
1139490,119000.0,1.0,33.0
1139492,108000.0,2.0,42.0
1139493,305000.0,4.0,76.0
1139495,30000.0,4.0,71.0
1139497,56330.0,1.0,36.0
1139498,106704.0,2.0,40.0
1139513,145000.0,3.0,49.0
1139527,94000.0,1.0,27.0
1139531,190000.0,1.0,41.0
1139533,135380.0,3.0,53.0
1139538,490000.0,3.0,87.0
1139540,64000.0,1.0,30.0
1139542,142000.0,2.0,33.0
1139546,130000.0,4.0,71.0
1139550,188000.0,3.0,62.0
1139553,112300.0,2.0,32.0
1139557,204664.0,3.0,70.0
1139559,126000.0,2.0,31.0
1139560,240000.0,4.0,68.0
1139561,240000.0,4.0,67.0
1139562,240000.0,4.0,67.0
1139568,149495.0,2.0,45.0
1139573,136000.0,2.0,46.0
1139580,19950.0,3.0,85.0
1139585,45000.0,1.0,30.0
1139587,150000.0,1.0,38.0
1139588,50000.0,1.0,22.0
1139591,126316.0,3.0,55.0
1139598,100512.0,3.0,71.0
1139603,248500.0,2.0,45.0
1139621,125000.0,2.0,42.0
1139631,167100.0,2.0,44.0
1139636,237320.0,4.0,67.0
1139639,101038.0,3.0,70.0
1139650,217340.0,5.0,77.0
1139661,128000.0,2.0,43.0
1139668,438000.0,3.0,65.0
1139669,438000.0,3.0,65.0
1139670,438000.0,3.0,65.0
1139671,438000.0,3.0,65.0
1139705,255000.0,3.0,80.0
1139709,74070.0,1.0,13.0
1139715,165000.0,2.0,49.0
1139734,181000.0,3.0,63.0
1139754,125550.0,1.0,25.0
1139774,63000.0,1.0,30.0
1139778,206700.0,2.0,44.0
1139782,89898.0,2.0,41.0
1139784,205760.0,2.0,45.0
1139802,100000.0,2.0,25.0
1139817,535000.0,5.0,165.0
1139834,221635.0,3.0,63.0
1139846,197000.0,2.0,45.0
1139856,182000.0,1.0,41.0
1139905,115000.0,1.0,19.0
1139909,105000.0,1.0,30.0
1139920,1250.0,2.0,35.0
1139934,142600.0,3.0,60.0
1139948,68807.0,1.0,20.0
1139976,129000.0,1.0,20.0
1139984,97000.0,2.0,25.0
1139986,144640.0,3.0,53.0
1140000,73550.0,1.0,14.0
1140005,194000.0,2.0,42.0
1140006,81000.0,1.0,19.0
1140009,147230.0,2.0,39.0
1140042,111000.0,2.0,40.0
1140045,227200.0,2.0,69.0
1140047,222600.0,3.0,68.0
1140052,62142.5,3.0,59.0
1140065,108286.0,4.0,73.0
1140076,143000.0,2.0,67.0
1140078,169000.0,4.0,90.0
1140094,147600.0,3.0,49.0
1140096,158000.0,4.0,75.0
1140099,357000.0,3.0,60.0
1140105,93000.0,1.0,22.0
1140106,202824.0,3.0,54.0
1140108,114000.0,2.0,18.0
1140140,135000.0,2.0,39.0
1140151,204000.0,2.0,53.0
1140168,85000.0,4.0,67.0
1140169,72000.0,1.0,16.0
1140171,130000.0,3.0,43.0
1140173,98500.0,2.0,38.0
1140183,255000.0,4.0,67.0
1140185,308000.0,4.0,82.0
1140188,250000.0,3.0,68.0
1140196,430000.0,5.0,98.0
1140202,106000.0,2.0,37.0
1140205,166900.0,3.0,62.0
1140207,138000.0,4.0,65.0
1140210,110000.0,2.0,52.0
1140212,97200.0,3.0,51.0
1140216,56000.0,1.0,21.0
1140220,75200.0,2.0,26.0
1140221,243000.0,3.0,74.0
1140235,95000.0,3.0,63.0
1140237,55000.0,1.0,27.0
1140244,101472.0,3.0,70.0
1140248,158000.0,2.0,53.0
1140251,173580.0,3.0,58.0
1140252,35000.0,1.0,23.0
1140260,490000.0,5.0,98.0
1140261,67139.0,2.0,56.0
1140284,256604.0,4.0,70.0
1140287,117000.0,1.0,23.0
1140290,132751.0,3.0,60.0
1140299,405000.0,2.0,34.0
1140301,405000.0,2.0,28.0
1140302,405000.0,2.0,32.0
1140352,205000.0,3.0,67.0
1140371,148500.0,2.0,32.0
1140376,108500.0,1.0,28.0
1140393,680000.0,5.0,258.0
1140394,195500.0,5.0,78.0
1140413,210000.0,4.0,80.0
1140418,162000.0,2.0,34.0
1140422,207900.0,4.0,73.0
1140429,106000.0,2.0,34.0
1140438,187500.0,1.0,17.0
1140442,78000.0,2.0,44.0
1140445,150000.0,3.0,71.0
1140453,87000.0,1.0,28.0
1140481,183000.0,3.0,73.0
1140483,80500.0,1.0,24.0
1140506,93000.0,1.0,28.0
1140515,275000.0,5.0,105.0
1140519,88040.0,1.0,22.0
1140593,82000.0,1.0,19.0
1140617,275000.0,4.0,65.0
1140623,136450.0,2.0,41.0
1140627,379800.0,4.0,94.0
1140629,174000.0,3.0,64.0
1140635,279300.0,4.0,90.0
1140638,135000.0,3.0,55.0
1140643,138000.0,1.0,27.0
1140644,180000.0,3.0,60.0
1140646,144915.0,1.0,50.0
1140652,140840.0,3.0,46.0
1140656,218620.0,3.0,67.0
1140675,222500.0,2.0,47.0
1140676,50000.0,2.0,47.0
1140682,224120.0,3.0,71.0
1140700,180100.0,2.0,45.0
1140701,46000.0,2.0,16.0
1140705,92920.0,2.0,46.0
1140722,180000.0,3.0,62.0
1140738,155000.0,3.0,55.0
1140739,216650.0,1.0,21.0
1140742,86000.0,2.0,45.0
1140743,110000.0,1.0,19.0
1140747,278650.0,3.0,55.0
1140750,165700.0,5.0,76.0
1140783,393205.0,4.0,111.0
1140793,90650.0,1.0,35.0
1140849,241000.0,3.0,68.0
1140863,172000.0,2.0,32.0
1140868,83000.0,2.0,46.0
1140885,204403.0,2.0,45.0
1140892,155000.0,3.0,82.0
1140894,340000.0,5.0,71.0
1140903,237150.0,4.0,67.0
1140905,266943.8,4.0,85.0
1140939,160000.0,1.0,27.0
1140943,80000.0,1.0,26.0
1140981,163857.12,4.0,68.0
1140987,3016909.2,4.0,110.0
1140989,3016909.2,1.0,10.0
1140990,3016909.2,2.0,68.0
1140992,3016909.2,1.0,12.0
1141001,108000.0,2.0,40.0
1141003,112500.0,1.0,22.0
1141009,107000.0,1.0,20.0
1141016,1.0,1.0,35.0
1141017,1.0,1.0,44.0
1141018,132000.0,3.0,70.0
1141021,385000.0,2.0,70.0
1141023,228000.0,3.0,73.0
1141027,147500.0,2.0,48.0
1141033,87780.0,2.0,48.0
1141056,115815.0,3.0,61.0
1141066,320000.0,3.0,67.0
1141106,154760.0,2.0,42.0
1141121,154200.0,2.0,46.0
1141126,182000.0,2.0,38.0
1141134,80000.0,2.0,40.0
1141135,90750.0,2.0,39.0
1141157,197600.0,3.0,62.0
1141170,90000.0,2.0,44.0
1141173,170000.0,4.0,80.0
1141175,102000.0,2.0,32.0
1141177,156000.0,2.0,50.0
1141197,159200.0,0.0,23.0
1141202,115000.0,3.0,63.0
1141203,376000.0,4.0,98.0
1141213,200000.0,3.0,50.0
1141215,200000.0,4.0,92.0
1141220,126000.0,3.0,54.0
1141225,175090.0,2.0,43.0
1141229,150600.0,4.0,79.0
1141233,315000.0,3.0,72.0
1141235,253250.0,4.0,89.0
1141246,194700.0,2.0,46.0
1141254,181950.0,4.0,71.0
1141262,120600.0,3.0,56.0
1141267,227840.0,4.0,81.0
1141275,114000.0,1.0,19.0
1141280,87620.0,1.0,16.0
1141294,222000.0,3.0,64.0
1141308,74000.0,1.0,20.0
1141312,320000.0,5.0,103.0
1141317,155000.0,2.0,52.0
1141319,208612.0,4.0,84.0
1141322,204500.0,3.0,55.0
1141329,150000.0,1.0,29.0
1141332,105700.0,2.0,39.0
1141340,208060.0,2.0,41.0
1141368,267327.03,4.0,84.0
1141398,428000.0,4.0,68.0
1141407,240000.0,3.0,70.0
1141423,141500.0,3.0,66.0
1141445,316000.0,2.0,70.0
1141455,212000.0,4.0,78.0
1141459,138000.0,4.0,66.0
1141476,168180.0,1.0,44.0
1141485,171005.0,3.0,67.0
1141487,149000.0,2.0,49.0
1141500,152000.0,2.0,47.0
1141505,760000.0,3.0,78.0
1141508,760000.0,2.0,46.0
1141509,760000.0,2.0,45.0
1141513,760000.0,2.0,50.0
1141514,760000.0,2.0,40.0
1141518,103525.0,2.0,36.0
1141519,172000.0,2.0,32.0
1141521,181000.0,3.0,62.0
1141524,88000.0,1.0,21.0
1141527,161000.0,3.0,56.0
1141533,104000.0,3.0,55.0
1141540,591455.0,5.0,137.0
1141541,591455.0,2.0,29.0
1141547,69250.0,1.0,19.0
1141551,314000.0,3.0,71.0
1141567,380000.0,4.0,100.0
1141572,193500.0,5.0,125.0
1141574,142000.0,3.0,54.0
1141577,152500.0,4.0,68.0
1141583,135000.0,4.0,65.0
1141586,91000.0,1.0,35.0
1141590,111150.0,2.0,28.0
1141603,154000.0,2.0,43.0
1141604,96000.0,1.0,18.0
1141607,212800.0,3.0,68.0
1141612,151000.0,2.0,35.0
1141620,111042.0,1.0,30.0
1141640,86000.0,2.0,36.0
1141641,91324.0,1.0,29.0
1141642,155115.0,1.0,26.0
1141650,155000.0,2.0,43.0
1141659,105500.0,2.0,44.0
1141674,70000.0,4.0,63.0
1141680,138519.0,1.0,40.0
1141681,137800.0,2.0,39.0
1141685,625400.0,4.0,130.0
1141691,142000.0,1.0,25.0
1141697,150000.0,2.0,39.0
1141733,137000.0,2.0,36.0
1141741,57000.0,1.0,20.0
1141750,180000.0,3.0,68.0
1141758,86180.0,4.0,89.0
1141767,185000.0,2.0,51.0
1141777,235000.0,2.0,53.0
1141779,169082.12,4.0,73.0
1141785,94000.0,1.0,26.0
1141787,194525.0,4.0,73.0
1141792,78376.0,2.0,43.0
1141794,415000.0,3.0,60.0
1141803,151402.0,3.0,54.0
1141807,335000.0,4.0,85.0
1141812,205550.0,4.0,63.0
1141813,100600.0,3.0,53.0
1141821,309700.0,3.0,80.0
1141827,110000.0,1.0,29.0
1141832,176000.0,3.0,58.0
1141853,122800.0,3.0,64.0
1141857,122800.0,4.0,74.0
1141911,140500.0,2.0,46.0
1141915,130000.0,2.0,46.0
1141938,167000.0,3.0,64.0
1141950,173500.0,2.0,48.0
1141952,89450.0,2.0,34.0
1141956,400000.0,1.0,11.0
1141957,400000.0,1.0,11.0
1141958,400000.0,1.0,11.0
1141959,400000.0,1.0,11.0
1141960,400000.0,1.0,11.0
1141962,400000.0,1.0,11.0
1141963,400000.0,1.0,11.0
1141964,400000.0,1.0,11.0
1141966,400000.0,1.0,11.0
1141968,166550.0,3.0,56.0
1141971,2770.0,3.0,47.0
1141981,205000.0,1.0,61.0
1141987,342000.0,4.0,93.0
1141991,135000.0,1.0,32.0
1142000,195500.0,3.0,58.0
1142003,72900.0,1.0,27.0
1142025,141000.0,2.0,46.0
1142027,165000.0,2.0,41.0
1142035,77000.0,3.0,68.0
1142057,115000.0,1.0,32.0
1142061,275000.0,4.0,93.0
1142063,280300.0,3.0,54.0
1142069,103500.0,4.0,68.0
1142075,213640.0,4.0,85.0
1142077,177000.0,5.0,89.0
1142084,202000.0,3.0,63.0
1142102,285000.0,2.0,28.0
1142103,285000.0,2.0,35.0
1142109,160000.0,1.0,29.0
1142113,165000.0,4.0,79.0
1142115,108000.0,2.0,45.0
1142143,185000.0,2.0,36.0
1142148,255250.0,3.0,68.0
1142151,278800.0,5.0,79.0
1142153,114000.0,1.0,22.0
1142182,210150.0,3.0,62.0
1142186,219200.0,3.0,65.0
1142216,145000.0,2.0,47.0
1142217,145000.0,3.0,58.0
1142233,135000.0,3.0,60.0
1142236,225000.0,4.0,87.0
1142243,280000.0,3.0,64.0
1142245,280400.0,3.0,64.0
1142261,128250.0,2.0,49.0
1142273,220000.0,4.0,75.0
1142281,210000.0,3.0,83.0
1142293,64000.0,3.0,61.0
1142299,146000.0,2.0,48.0
1142301,208050.0,4.0,89.0
1142311,194000.0,4.0,85.0
1142314,120000.0,3.0,64.0
1142317,168780.0,4.0,68.0
1142318,160000.0,2.0,51.0
1142337,89623.0,1.0,23.0
1142338,140000.0,2.0,43.0
1142341,82000.0,1.0,21.0
1142348,182200.0,2.0,22.0
1142350,153400.0,2.0,36.0
1142360,123000.0,2.0,42.0
1142366,77000.0,2.0,57.0
1142396,130000.0,2.0,45.0
1142399,300000.0,4.0,84.0
1142409,171650.0,3.0,65.0
1142410,198700.0,3.0,54.0
1142455,92000.0,1.0,25.0
1142456,110000.0,2.0,47.0
1142460,285000.0,4.0,81.0
1142467,207000.0,3.0,56.0
1142553,75000.0,1.0,22.0
1142569,100000.0,1.0,21.0
1142570,265200.0,2.0,63.0
1142587,140500.0,3.0,56.0
1142596,179000.0,4.0,81.0
1142610,108000.0,2.0,40.0
1142612,34000.0,2.0,52.0
1142613,135300.0,4.0,73.0
1142630,121370.0,1.0,18.0
1142638,180000.0,2.0,49.0
1142646,125000.0,1.0,29.0
1142657,125000.0,2.0,38.0
1142663,219000.0,3.0,68.0
1142672,3400000.0,3.0,57.0
1142673,3400000.0,2.0,39.0
1142674,3400000.0,2.0,39.0
1142675,3400000.0,4.0,68.0
1142676,3400000.0,3.0,57.0
1142677,3400000.0,2.0,39.0
1142678,3400000.0,2.0,39.0
1142679,3400000.0,3.0,57.0
1142680,3400000.0,4.0,68.0
1142681,3400000.0,3.0,57.0
1142682,3400000.0,3.0,57.0
1142683,3400000.0,2.0,39.0
1142684,3400000.0,3.0,57.0
1142685,3400000.0,4.0,68.0
1142686,3400000.0,3.0,57.0
1142687,3400000.0,2.0,39.0
1142688,3400000.0,3.0,57.0
1142689,3400000.0,4.0,68.0
1142690,3400000.0,2.0,39.0
1142691,3400000.0,2.0,39.0
1142692,3400000.0,2.0,39.0
1142693,3400000.0,2.0,39.0
1142694,3400000.0,2.0,39.0
1142695,3400000.0,4.0,68.0
1142696,3400000.0,2.0,39.0
1142697,3400000.0,3.0,57.0
1142698,3400000.0,2.0,39.0
1142699,3400000.0,2.0,39.0
1142700,3400000.0,3.0,57.0
1142702,3400000.0,3.0,57.0
1142703,3400000.0,3.0,57.0
1142704,3400000.0,2.0,39.0
1142705,3400000.0,4.0,68.0
1142730,3400000.0,3.0,57.0
1142742,3400000.0,4.0,57.0
1142747,3400000.0,3.0,57.0
1142748,3400000.0,3.0,57.0
1142749,3400000.0,2.0,39.0
1142750,3400000.0,3.0,57.0
1142751,3400000.0,2.0,39.0
1142767,97000.0,1.0,36.0
1142777,120000.0,2.0,34.0
1142778,280000.0,2.0,33.0
1142779,280000.0,2.0,33.0
1142783,140000.0,3.0,56.0
1142788,190000.0,3.0,58.0
1142797,331550.0,4.0,86.0
1142812,201000.0,3.0,66.0
1142823,219000.0,3.0,68.0
1142847,262650.0,3.0,70.0
1142849,72219.0,1.0,15.0
1142868,106400.0,2.0,40.0
1142874,137405.0,1.0,26.0
1142876,510000.0,6.0,110.0
1142888,139000.0,3.0,54.0
1142891,95000.0,1.0,29.0
1142910,144400.0,3.0,52.0
1142912,263600.0,4.0,84.0
1142914,90600.0,2.0,34.0
1142918,107500.0,2.0,34.0
1142921,175800.0,3.0,63.0
1142924,50000.0,1.0,30.0
1142925,50000.0,2.0,42.0
1142938,190000.0,1.0,38.0
1142989,171000.0,4.0,85.0
1142990,84000.0,1.0,30.0
1142993,71145.0,1.0,24.0
1143000,195000.0,2.0,39.0
1143002,80000.0,1.0,27.0
1143016,152430.0,3.0,61.0
1143019,111000.0,4.0,71.0
1143021,132000.0,3.0,55.0
1143028,115000.0,2.0,30.0
1143037,303000.0,5.0,106.0
1143043,115000.0,2.0,44.0
1143053,117610.0,2.0,40.0
1143058,230000.0,2.0,31.0
1143068,120500.0,3.0,55.0
1143077,118800.0,3.0,54.0
1143100,133000.0,3.0,39.0
1143101,133000.0,1.0,16.0
1143108,275000.0,4.0,73.0
1143119,246515.0,2.0,42.0
1143121,138225.0,2.0,40.0
1143127,96080.0,2.0,44.0
1143153,268000.0,5.0,88.0
1143156,194935.0,3.0,57.0
1143191,128000.0,2.0,35.0
1143213,238618.0,3.0,68.0
1143230,143500.0,3.0,52.0
1143231,455000.0,4.0,94.0
1143239,109000.0,2.0,52.0
1143248,456150.0,4.0,111.0
1143250,80000.0,2.0,36.0
1143270,117700.0,2.0,37.0
1143283,211270.0,3.0,69.0
1143285,220000.0,3.0,65.0
1143290,93450.0,1.0,20.0
1143317,208000.0,3.0,71.0
1143333,305880.0,3.0,85.0
1143343,11000.0,3.0,67.0
1143373,355400.0,3.0,62.0
1143384,360000.0,3.0,74.0
1143397,62000.0,2.0,62.0
1143398,62000.0,1.0,31.0
1143401,155000.0,4.0,60.0
1143425,200900.0,2.0,43.0
1143428,210000.0,4.0,71.0
1143431,230000.0,3.0,61.0
1143438,203000.0,3.0,61.0
1143442,163000.0,3.0,49.0
1143445,317000.0,4.0,81.0
1143452,107000.0,2.0,43.0
1143458,230000.0,3.0,61.0
1143463,226600.0,4.0,64.0
1143472,72500.0,1.0,18.0
1143479,320562.0,3.0,71.0
1143487,168500.0,2.0,42.0
1143501,97000.0,1.0,22.0
1143517,189000.0,3.0,62.0
1143524,46500.0,5.0,78.0
1143531,150000.0,3.0,63.0
1143535,141800.0,2.0,43.0
1143600,258000.0,4.0,78.0
1143606,190000.0,5.0,91.0
1143625,87000.0,2.0,37.0
1143626,140000.0,3.0,61.0
1143666,418930.0,1.0,36.0
1143667,418930.0,4.0,64.0
1143680,155000.0,2.0,29.0
1143688,124336.0,2.0,46.0
1143703,165000.0,2.0,32.0
1143704,165000.0,3.0,60.0
1143705,165000.0,2.0,32.0
1143745,161600.0,3.0,55.0
1143746,161600.0,5.0,98.0
1143773,177150.0,4.0,66.0
1143780,301000.0,3.0,70.0
1143784,207000.0,2.0,49.0
1143791,287600.0,3.0,66.0
1143809,142000.0,2.0,44.0
1143813,115750.0,3.0,66.0
1143817,357200.0,3.0,71.0
1143838,168450.0,2.0,43.0
1143841,96340.0,2.0,42.0
1143849,55000.0,1.0,15.0
1143853,340000.0,4.0,110.0
1143875,145050.0,4.0,73.0
1143881,253350.0,3.0,72.0
1143884,330000.0,4.0,72.0
1143896,135000.0,4.0,65.0
1143900,297750.0,3.0,76.0
1143914,120000.0,3.0,63.0
1143924,76200.0,1.0,22.0
1143931,706000.0,4.0,124.0
1143936,78000.0,1.0,19.0
1143951,121000.0,3.0,55.0
1143964,102490.0,2.0,42.0
1143974,189115.0,4.0,79.0
1143998,181250.0,3.0,65.0
1144000,195000.0,3.0,56.0
1144016,248000.0,4.0,87.0
1144020,98050.0,2.0,46.0
1144021,157000.0,3.0,54.0
1144040,287000.0,3.0,61.0
1144059,264000.0,3.0,66.0
1144068,175510.0,2.0,47.0
1144096,247930.0,3.0,62.0
1144117,223000.0,3.0,63.0
1144121,217300.0,3.0,62.0
1144123,69200.0,1.0,20.0
1144197,80007.0,2.0,56.0
1144223,338250.0,4.0,91.0
1144226,236000.0,4.0,54.0
1144228,101200.0,2.0,40.0
1144229,196000.0,2.0,42.0
1144233,178845.0,2.0,72.0
1144237,162250.0,3.0,56.0
1144247,85300.0,1.0,12.0
1144248,314000.0,2.0,31.0
1144249,314000.0,1.0,25.0
1144251,160000.0,3.0,60.0
1144255,205000.0,3.0,66.0
1144258,140000.0,2.0,50.0
1144261,352400.0,5.0,106.0
1144264,245000.0,4.0,88.0
1144266,236710.0,3.0,61.0
1144271,85500.0,2.0,46.0
1144276,135000.0,1.0,27.0
1144297,263000.0,3.0,63.0
1144300,369000.0,4.0,100.0
1144306,136650.0,3.0,54.0
1144340,170000.0,3.0,63.0
1144345,132000.0,2.0,48.0
1144353,133000.0,1.0,26.0
1144355,158000.0,1.0,19.0
1144357,136000.0,1.0,18.0
1144358,117715.0,2.0,41.0
1144360,67000.0,1.0,10.0
1144365,155250.0,2.0,41.0
1144371,100000.0,1.0,32.0
1144382,79860.0,2.0,33.0
1144384,75000.0,3.0,55.0
1144415,100000.0,2.0,42.0
1144424,70000.0,1.0,24.0
1144425,130000.0,1.0,19.0
1144433,81000.0,3.0,64.0
1144451,513950.0,3.0,103.0
1144455,220000.0,1.0,42.0
1144517,215100.0,3.0,79.0
1144524,130000.0,3.0,59.0
1144526,205000.0,3.0,59.0
1144543,336170.0,3.0,63.0
1144583,190000.0,3.0,71.0
1144592,133010.0,1.0,18.0
1144648,193000.0,3.0,70.0
1144669,280000.0,3.0,65.0
1144699,196000.0,2.0,53.0
1144701,43920.0,1.0,26.0
1144702,43880.0,1.0,26.0
1144703,170000.0,3.0,69.0
1144722,256526.0,3.0,67.0
1144727,82355.0,1.0,35.0
1144730,193000.0,2.0,30.0
1144732,77000.0,1.0,25.0
1144736,372000.0,4.0,67.0
1144738,372000.0,2.0,36.0
1144741,120000.0,4.0,74.0
1144746,163800.0,3.0,56.0
1144758,50000.0,2.0,48.0
1144761,220000.0,3.0,71.0
1144767,115000.0,2.0,39.0
1144771,95000.0,2.0,32.0
1144772,100925.93,2.0,43.0
1144779,120000.0,2.0,36.0
1144783,78000.0,1.0,22.0
1144785,155000.0,2.0,41.0
1144796,81500.0,3.0,59.0
1144799,160000.0,2.0,44.0
1144802,170000.0,2.0,46.0
1144804,116250.0,1.0,35.0
1144807,125000.0,1.0,34.0
1144809,145000.0,1.0,48.0
1144810,94470.0,2.0,41.0
1144818,72000.0,3.0,61.0
1144825,215000.0,4.0,84.0
1144830,115000.0,3.0,67.0
1144843,215000.0,3.0,55.0
1144845,200000.0,3.0,63.0
1144862,85000.0,1.0,19.0
1144885,326110.0,6.0,133.0
1144894,150000.0,2.0,42.0
1144902,110000.0,2.0,43.0
1144904,178000.0,5.0,80.0
1144907,130000.0,1.0,30.0
1144909,202470.0,3.0,61.0
1144911,95000.0,1.0,37.0
1144914,134000.0,2.0,38.0
1144929,147000.0,3.0,49.0
1144932,170000.0,3.0,64.0
1144933,89582.0,2.0,44.0
1144939,301900.0,3.0,88.0
1144943,75000.0,1.0,18.0
1144958,135000.0,2.0,39.0
1144984,340930.0,3.0,78.0
1144997,89293.0,1.0,25.0
1145008,135000.0,3.0,70.0
1145012,176795.0,3.0,66.0
1145015,118000.0,1.0,20.0
1145016,153134.0,2.0,46.0
1145034,174280.0,2.0,50.0
1145064,72000.0,1.0,25.0
